frame_id,track_id,label,x1,y1,x2,y2
78,1,person,584.4,246.2,676.2,540.6
78,2,person,164.2,270.1,290.6,569.6
78,3,person,558.5,313.3,642.2,565.7
78,4,person,1198.6,299.2,1277.7,703.5
78,5,person,766.6,285.1,839.7,546.0
78,7,person,1222.4,301.1,1278.7,714.2
78,8,person,693.5,293.6,774.4,546.9
78,10,handbag,807.5,332.3,872.6,421.3
78,11,person,296.6,226.6,367.7,376.7
78,14,person,398.9,235.1,482.7,491.0
78,15,person,948.2,249.5,1163.2,717.5
78,16,person,81.0,309.7,145.2,470.8
78,22,handbag,374.5,356.6,410.6,400.7
78,27,handbag,1200.0,387.9,1285.1,566.2
78,28,handbag,577.4,360.4,621.3,425.5
78,29,person,489.2,329.3,539.8,514.5
79,0,person,487.7,252.6,581.6,493.7
79,1,person,589.9,253.5,684.5,548.4
79,2,person,167.7,269.7,292.2,566.5
79,3,person,560.4,315.3,644.3,567.4
79,4,person,1196.1,292.3,1277.7,698.3
79,5,person,767.2,285.7,839.7,546.8
79,7,person,1222.1,303.0,1277.4,715.2
79,8,person,694.7,295.5,775.2,548.6
79,10,handbag,810.7,337.9,871.6,421.3
79,11,person,297.4,227.7,367.3,376.8
79,14,person,395.6,231.8,484.8,492.2
79,15,person,949.3,250.0,1165.6,717.8
79,16,person,82.1,310.0,147.2,472.2
79,22,handbag,377.4,360.0,411.3,401.9
79,27,handbag,1206.4,391.3,1283.5,561.6
79,28,handbag,576.5,361.2,620.2,426.0
79,29,person,480.7,283.7,556.3,508.8
80,0,person,489.6,252.6,581.2,488.2
80,1,person,590.7,253.6,687.6,551.3
80,2,person,165.7,268.5,293.8,566.3
80,3,person,566.9,320.3,650.9,572.4
80,4,person,1194.0,286.2,1278.1,693.2
80,5,person,767.9,286.0,840.2,547.5
80,7,person,1221.7,304.8,1276.2,716.2
80,8,person,695.6,296.4,776.5,550.9
80,10,handbag,808.3,338.5,872.1,422.7
80,11,person,297.8,228.2,368.2,377.4
80,14,person,396.5,231.3,486.2,492.3
80,15,person,950.6,250.2,1168.7,718.0
80,16,person,84.0,310.3,149.2,472.4
80,22,handbag,380.2,363.4,412.0,403.2
80,27,handbag,1203.0,403.3,1281.1,576.3
80,28,handbag,575.6,361.9,619.2,426.6
80,29,person,482.1,268.0,564.8,505.1
80,31,handbag,1204.8,457.0,1278.1,585.9
81,0,person,491.1,252.5,581.2,483.7
81,1,person,592.0,258.6,686.3,552.8
81,2,person,166.4,269.4,295.1,566.6
81,3,person,573.4,325.2,657.4,577.5
81,4,person,1192.2,281.5,1277.3,689.5
81,5,person,768.6,286.2,841.1,548.1
81,7,person,1221.3,306.7,1274.9,717.1
81,8,person,696.4,296.7,776.0,550.6
81,10,handbag,806.7,337.9,873.0,423.7
81,11,person,298.8,228.9,368.6,377.7
81,14,person,398.0,231.3,485.4,491.5
81,15,person,952.1,251.0,1169.2,718.1
81,16,person,86.5,310.2,152.1,472.3
81,22,handbag,383.1,366.8,412.7,404.4
81,27,handbag,1205.1,410.1,1279.6,579.6
81,29,person,483.7,261.3,570.6,504.6
81,31,handbag,1209.9,469.8,1274.6,590.3
82,0,person,492.6,253.1,581.2,481.7
82,1,person,593.8,266.7,684.3,555.2
82,2,person,171.2,272.4,295.9,566.6
82,3,person,579.8,330.2,664.0,582.6
82,4,person,1190.4,276.8,1276.6,685.8
82,5,person,769.0,286.6,841.8,549.0
82,7,person,1221.0,308.6,1273.6,718.1
82,8,person,696.0,297.1,775.8,552.6
82,10,handbag,806.6,336.5,874.0,423.9
82,11,person,299.6,229.6,368.9,377.8
82,14,person,404.1,238.1,488.0,492.8
82,15,person,953.3,251.7,1170.4,718.2
82,16,person,87.7,310.0,155.0,472.6
82,22,handbag,386.0,370.3,413.3,405.6
82,27,handbag,1207.1,416.9,1278.1,582.9
82,29,person,486.0,259.7,572.9,505.4
82,31,handbag,1215.0,482.7,1271.2,594.6
83,0,person,494.4,253.1,581.8,479.3
83,1,person,593.7,271.1,683.0,556.3
83,2,person,169.5,273.9,295.5,568.3
83,3,person,586.3,335.2,670.5,587.6
83,4,person,1188.6,272.1,1275.8,682.2
83,5,person,770.1,287.2,842.6,549.8
83,7,person,1220.6,310.5,1272.4,719.1
83,8,person,696.0,297.8,775.8,555.5
83,10,handbag,807.2,336.1,874.5,423.8
83,11,person,300.1,229.4,370.9,378.5
83,14,person,405.6,240.3,491.4,495.0
83,15,person,954.2,252.4,1170.7,718.3
83,16,person,88.7,310.1,156.5,472.7
83,22,handbag,388.8,373.7,414.0,406.8
83,27,handbag,1209.1,423.7,1276.6,586.1
83,29,person,487.1,254.7,577.7,504.1
83,31,handbag,1220.0,495.5,1267.8,598.9
84,0,person,495.8,251.4,583.0,477.4
84,1,person,595.2,276.0,682.0,558.6
84,2,person,168.5,275.3,295.3,569.3
84,3,person,592.8,340.2,677.1,592.7
84,4,person,1176.6,278.6,1277.3,697.2
84,5,person,770.7,287.5,844.1,551.2
84,7,person,1220.2,312.4,1271.1,720.1
84,8,person,696.0,298.1,775.8,557.3
84,10,handbag,807.4,335.7,875.2,424.2
84,11,person,300.2,229.7,371.1,379.0
84,14,person,406.9,240.5,495.2,495.6
84,15,person,954.5,252.8,1170.5,718.4
84,16,person,89.3,309.5,157.8,472.5
84,22,handbag,391.7,377.1,414.7,408.0
84,27,handbag,1211.2,430.6,1275.1,589.4
84,29,person,488.2,249.8,582.5,502.9
84,31,handbag,1225.1,508.3,1264.3,603.2
84,35,backpack,1153.6,359.0,1216.0,456.2
85,0,person,491.1,252.8,585.9,490.2
85,1,person,599.0,272.6,684.8,555.9
85,2,person,168.8,277.1,295.5,570.3
85,3,person,599.3,345.2,683.7,597.8
85,4,person,1172.3,276.6,1276.9,699.1
85,5,person,770.5,287.6,843.9,551.3
85,7,person,1219.9,314.2,1269.8,721.0
85,8,person,695.7,298.6,775.5,559.3
85,10,handbag,807.3,333.8,876.0,424.8
85,11,person,299.8,229.8,371.7,379.7
85,14,person,412.4,242.8,499.8,495.6
85,15,person,954.5,252.8,1171.5,719.2
85,16,person,90.9,309.0,159.2,471.0
85,22,handbag,394.6,380.5,415.4,409.3
85,27,handbag,1192.6,551.8,1266.5,694.1
85,29,person,489.3,244.8,587.3,501.6
85,31,handbag,1230.2,521.2,1260.9,607.5
85,35,backpack,1155.4,360.8,1218.7,458.2
86,0,person,492.3,254.2,586.3,494.1
86,1,person,595.6,257.9,687.7,554.0
86,2,person,170.0,278.5,295.1,570.6
86,3,person,605.7,350.1,690.2,602.9
86,4,person,1171.3,278.0,1278.5,702.2
86,5,person,770.9,287.7,844.7,551.7
86,7,person,1219.5,316.1,1268.5,722.0
86,8,person,695.8,298.8,776.5,560.8
86,10,handbag,808.4,332.6,877.3,425.8
86,11,person,300.0,229.9,373.2,380.6
86,14,person,414.7,242.8,502.2,495.8
86,15,person,954.7,253.2,1171.8,719.3
86,16,person,92.9,309.0,161.5,470.8
86,22,handbag,397.4,383.9,416.0,410.5
86,27,handbag,1191.4,583.5,1261.8,722.4
86,29,person,490.5,264.5,564.4,499.6
86,31,handbag,1235.3,534.0,1257.5,611.9
86,34,handbag,817.1,346.2,875.9,424.4
86,35,backpack,1155.6,359.3,1220.5,459.5
87,0,person,493.1,257.0,581.3,495.5
87,1,person,593.7,251.7,690.9,552.8
87,2,person,171.6,280.2,294.5,571.1
87,3,person,612.2,355.1,696.8,607.9
87,4,person,1167.8,277.0,1278.6,703.3
87,5,person,772.3,288.3,845.6,552.2
87,7,person,1219.1,318.0,1267.3,723.0
87,8,person,696.3,298.9,777.3,561.2
87,10,handbag,809.6,335.0,877.2,427.4
87,11,person,300.7,230.4,374.0,381.0
87,14,person,409.9,231.5,503.6,494.7
87,15,person,955.8,253.7,1173.5,719.0
87,16,person,95.0,307.8,163.4,467.5
87,22,handbag,400.3,387.3,416.7,411.7
87,27,handbag,1190.2,615.2,1257.1,750.6
87,29,person,492.5,267.8,560.5,498.4
87,31,handbag,1240.4,546.8,1254.1,616.2
87,34,handbag,817.8,348.2,876.2,425.3
87,35,backpack,1156.1,358.9,1222.8,460.9
88,0,person,496.6,256.7,581.0,493.9
88,1,person,591.8,245.5,694.1,551.6
88,2,person,173.9,281.5,294.4,570.9
88,3,person,566.1,316.0,677.7,572.9
88,4,person,1165.8,276.2,1277.6,700.5
88,5,person,772.7,288.6,846.0,552.9
88,7,person,1218.8,319.9,1266.0,724.0
88,8,person,696.6,298.8,777.9,561.3
88,10,handbag,810.4,337.8,876.7,428.5
88,11,person,300.8,230.4,374.9,381.7
88,14,person,408.4,225.3,503.9,493.5
88,15,person,957.3,254.2,1175.4,719.1
88,16,person,98.0,307.5,164.6,465.2
88,22,handbag,403.2,390.7,417.4,412.9
88,27,handbag,1190.3,563.1,1270.8,700.1
88,29,person,496.2,273.5,559.6,498.4
88,31,handbag,1245.5,559.7,1250.6,620.5
88,34,handbag,819.1,350.5,876.3,426.4
88,35,backpack,1156.7,358.6,1225.0,462.3
89,0,person,499.4,255.2,583.2,492.6
89,1,person,574.8,255.4,683.9,562.7
89,2,person,175.6,282.1,293.9,569.9
89,3,person,564.8,316.9,680.6,571.0
89,4,person,1165.7,275.9,1277.3,698.7
89,5,person,773.9,289.1,846.3,553.2
89,7,person,1177.8,269.3,1260.6,623.9
89,8,person,696.7,299.0,777.5,560.6
89,10,handbag,810.4,337.7,877.0,428.7
89,11,person,301.5,230.9,376.3,382.6
89,14,person,409.6,223.6,505.6,493.0
89,15,person,959.1,255.0,1176.7,718.1
89,16,person,102.7,308.2,166.5,464.0
89,22,handbag,406.0,394.1,418.0,414.1
89,27,handbag,1190.4,565.7,1271.4,703.1
89,29,person,498.6,275.2,562.4,498.8
89,31,handbag,1250.5,572.5,1247.2,624.8
89,34,handbag,818.1,348.5,876.8,425.8
89,35,backpack,1157.2,358.3,1227.3,463.7
90,0,person,501.8,253.4,586.3,491.8
90,1,person,579.0,251.9,686.5,560.7
90,2,person,179.3,281.9,293.6,567.9
90,3,person,565.0,315.5,681.9,570.9
90,4,person,1165.0,275.1,1276.5,697.7
90,5,person,775.0,289.5,846.8,553.8
90,7,person,1175.1,262.3,1256.3,615.3
90,8,person,697.6,300.4,776.0,559.6
90,10,handbag,811.9,332.6,878.6,426.5
90,11,person,302.2,231.7,377.0,383.0
90,14,person,409.9,222.2,506.1,492.9
90,15,person,960.1,255.7,1176.7,717.2
90,16,person,105.3,308.4,168.1,462.9
90,22,handbag,408.9,397.6,418.7,415.4
90,27,handbag,1190.5,568.3,1271.9,706.1
90,29,person,504.2,298.0,559.4,501.9
90,31,handbag,1255.6,585.3,1243.8,629.1
90,34,handbag,818.7,347.1,877.0,424.8
90,35,backpack,1157.7,357.9,1229.6,465.1
91,0,person,499.8,258.0,577.8,493.0
91,1,person,574.0,248.6,686.8,562.0
91,2,person,181.0,280.5,294.1,566.5
91,3,person,565.2,314.2,683.3,570.7
91,4,person,1177.4,272.8,1260.7,635.0
91,5,person,775.0,289.5,847.1,554.4
91,7,person,1172.4,255.3,1252.0,606.6
91,8,person,698.9,300.6,776.6,558.5
91,10,handbag,813.5,330.5,879.1,425.6
91,11,person,302.3,232.2,377.4,383.3
91,14,person,412.2,224.5,505.9,493.3
91,15,person,961.4,256.3,1177.5,716.9
91,16,person,107.0,308.6,169.7,463.1
91,22,handbag,411.7,401.0,419.4,416.6
91,27,handbag,1190.6,570.8,1272.5,709.2
91,29,person,506.4,312.2,560.6,503.8
91,31,handbag,1260.7,598.2,1240.4,633.5
91,34,handbag,819.5,346.3,877.3,424.3
91,35,backpack,1158.2,357.6,1231.8,466.5
92,0,person,499.5,260.6,574.6,492.7
92,1,person,570.7,245.8,687.2,563.0
92,2,person,181.4,279.0,293.7,564.5
92,3,person,560.8,313.1,684.8,572.3
92,4,person,1176.9,276.7,1260.3,618.4
92,5,person,775.1,289.7,847.2,554.9
92,7,person,1169.7,248.3,1247.6,597.9
92,8,person,700.6,300.7,778.1,559.1
92,10,handbag,814.4,329.1,879.6,426.2
92,11,person,302.2,232.6,378.0,384.0
92,14,person,415.8,226.7,507.9,493.8
92,15,person,962.2,256.7,1178.5,717.0
92,16,person,108.0,308.9,171.3,464.4
92,27,handbag,1190.7,573.4,1273.1,712.2
92,29,person,507.1,323.9,561.9,504.7
92,31,handbag,1265.8,611.0,1236.9,637.8
92,34,handbag,820.0,345.1,877.8,424.3
92,35,backpack,1158.8,357.2,1234.1,467.9
92,36,suitcase,1191.0,561.0,1276.3,690.7
93,0,person,499.2,263.2,571.4,492.3
93,1,person,567.4,243.0,687.7,564.0
93,2,person,182.7,277.5,293.7,561.4
93,3,person,561.8,317.4,684.8,572.0
93,4,person,1173.8,279.1,1264.3,613.9
93,5,person,775.5,290.2,847.2,554.9
93,7,person,1167.0,241.3,1243.3,589.3
93,8,person,701.7,300.6,779.8,560.2
93,10,handbag,815.0,329.3,879.5,426.8
93,11,person,302.8,233.0,378.5,384.6
93,14,person,419.4,226.2,511.7,493.1
93,15,person,962.8,257.1,1179.2,717.3
93,16,person,110.4,309.3,173.6,464.6
93,27,handbag,1190.9,576.0,1273.7,715.3
93,29,person,506.4,327.9,565.9,504.1
93,31,handbag,1270.9,623.8,1233.5,642.1
93,34,handbag,820.5,344.1,878.3,424.5
93,35,backpack,1159.3,356.9,1236.4,469.3
93,36,suitcase,1191.9,561.4,1277.4,691.5
94,0,person,499.0,265.7,568.2,492.0
94,1,person,564.0,240.2,688.1,564.9
94,2,person,184.3,276.6,294.0,557.9
94,3,person,565.1,318.9,686.5,571.7
94,4,person,1170.5,280.8,1266.8,613.3
94,5,person,775.6,290.5,847.6,554.6
94,7,person,1164.3,234.3,1238.9,580.6
94,8,person,702.3,300.2,781.6,560.7
94,10,handbag,815.9,333.0,878.7,428.4
94,11,person,303.5,233.6,378.0,384.0
94,14,person,423.1,226.0,514.1,491.6
94,15,person,963.2,257.7,1179.7,717.6
94,16,person,112.9,309.7,176.9,465.0
94,27,handbag,1191.0,578.5,1274.3,718.3
94,29,person,506.0,325.8,571.6,502.2
94,31,handbag,1276.0,636.7,1230.1,646.4
94,34,handbag,820.8,343.4,879.0,424.2
94,35,backpack,1159.8,356.6,1238.7,470.7
94,36,suitcase,1192.6,561.7,1278.4,692.1
95,0,person,498.7,268.3,565.0,491.6
95,1,person,560.7,237.4,688.6,565.9
95,2,person,185.6,275.9,294.9,554.2
95,3,person,567.2,321.0,687.6,572.0
95,4,person,1168.4,282.2,1269.3,613.6
95,5,person,776.4,290.8,848.6,554.4
95,7,person,1161.6,227.3,1234.6,572.0
95,8,person,703.5,300.2,782.9,559.9
95,10,handbag,816.2,327.5,881.1,426.6
95,11,person,303.9,234.1,377.6,383.8
95,14,person,427.3,228.3,512.8,487.5
95,15,person,963.5,258.2,1180.2,717.7
95,16,person,115.0,309.9,179.6,465.0
95,27,handbag,1191.1,581.1,1274.8,721.3
95,29,person,507.5,326.3,574.1,503.6
95,31,handbag,1281.1,649.5,1226.6,650.8
95,34,handbag,819.0,346.1,878.1,426.8
95,35,backpack,1160.4,356.2,1240.9,472.1
95,36,suitcase,1193.3,562.0,1279.4,692.6
96,0,person,498.4,270.9,561.8,491.3
96,1,person,675.6,187.5,687.0,346.8
96,2,person,185.3,275.4,295.8,552.4
96,3,person,569.5,322.6,688.8,572.1
96,4,person,1167.8,285.2,1270.1,614.0
96,5,person,777.0,291.3,849.3,554.6
96,7,person,1158.9,220.2,1230.2,563.3
96,8,person,703.9,299.6,784.1,559.1
96,10,handbag,816.2,324.4,882.5,426.1
96,11,person,304.2,234.7,377.3,383.9
96,14,person,429.2,229.6,510.9,484.1
96,15,person,963.5,258.4,1180.2,717.6
96,16,person,118.8,310.5,181.9,464.5
96,27,handbag,1191.2,583.7,1275.4,724.4
96,29,person,506.1,316.5,575.3,496.7
96,34,handbag,818.3,346.3,878.3,427.8
96,35,backpack,1160.9,355.9,1243.2,473.5
96,36,suitcase,1194.0,562.3,1280.4,693.2
97,0,person,498.2,273.5,558.6,490.9
97,1,person,679.5,188.6,693.6,326.4
97,2,person,185.1,275.1,296.8,551.2
97,3,person,571.7,323.6,689.9,572.3
97,4,person,1168.0,287.6,1270.6,614.3
97,5,person,777.9,291.6,850.5,555.1
97,7,person,1156.2,213.2,1225.9,554.7
97,8,person,700.9,298.4,783.9,560.2
97,10,handbag,816.5,323.5,882.6,426.2
97,11,person,304.8,235.1,377.3,384.2
97,14,person,430.1,229.6,511.9,482.8
97,15,person,963.3,258.5,1180.1,717.8
97,16,person,121.3,311.0,183.1,465.1
97,27,handbag,1191.3,586.2,1276.0,727.4
97,29,person,506.5,323.6,572.0,494.6
97,34,handbag,818.2,346.4,878.6,428.5
97,35,backpack,1161.4,355.5,1245.5,474.8
97,36,suitcase,1194.7,562.6,1281.4,693.8
97,37,person,786.9,217.0,822.5,293.5
98,0,person,497.9,276.1,555.3,490.5
98,1,person,676.5,195.0,697.4,324.8
98,2,person,184.6,275.5,297.7,551.8
98,3,person,573.2,323.7,690.3,572.0
98,4,person,1168.7,287.9,1271.2,613.4
98,5,person,779.2,292.2,851.8,555.4
98,7,person,1153.5,206.2,1221.6,546.0
98,8,person,697.7,297.1,784.4,561.4
98,10,handbag,816.5,322.1,883.6,425.7
98,11,person,305.7,236.1,377.6,384.7
98,14,person,430.7,231.2,510.8,482.0
98,15,person,963.2,258.7,1179.9,717.8
98,16,person,123.2,311.6,183.8,466.1
98,27,handbag,1191.4,588.8,1276.6,730.4
98,29,person,506.9,334.5,566.8,496.2
98,34,handbag,819.0,347.2,878.7,428.9
98,35,backpack,1162.0,355.2,1247.7,476.2
98,36,suitcase,1195.4,562.9,1282.4,694.4
98,37,person,787.4,217.8,823.4,293.8
99,0,person,497.6,278.6,552.1,490.2
99,1,person,672.7,201.9,699.7,328.3
99,2,person,185.1,276.8,298.4,553.0
99,3,person,573.9,324.1,690.3,572.3
99,4,person,1170.3,290.8,1271.6,612.7
99,5,person,779.8,292.8,852.6,555.9
99,7,person,1150.9,199.2,1217.2,537.3
99,8,person,696.3,297.2,785.3,564.0
99,10,handbag,816.5,320.7,884.5,425.2
99,11,person,307.4,237.3,378.2,385.0
99,14,person,431.3,231.3,512.5,482.0
99,15,person,962.5,258.5,1178.8,717.3
99,16,person,126.3,312.3,185.3,466.1
99,27,handbag,1191.5,591.4,1277.2,733.5
99,29,person,505.6,339.4,564.8,497.6
99,34,handbag,818.9,347.9,878.7,429.7
99,35,backpack,1162.5,354.9,1250.0,477.6
99,36,suitcase,1196.1,563.2,1283.3,695.0
99,37,person,787.8,217.8,825.6,294.4
100,0,person,497.3,281.2,548.9,489.8
100,1,person,670.3,207.1,701.1,331.1
100,2,person,184.7,278.2,298.8,554.5
100,3,person,573.0,322.4,690.6,573.1
100,4,person,1169.4,290.3,1271.0,611.9
100,5,person,780.2,293.2,852.8,556.1
100,7,person,1148.2,192.2,1212.9,528.7
100,8,person,703.7,299.1,786.7,563.6
100,10,handbag,816.5,319.2,885.4,424.7
100,11,person,308.4,237.9,379.3,385.6
100,14,person,430.6,230.1,515.9,483.3
100,15,person,962.5,259.0,1178.3,717.2
100,16,person,128.4,311.8,186.7,465.1
100,27,handbag,1191.6,593.9,1277.7,736.5
100,29,person,504.7,340.7,565.7,498.7
100,34,handbag,818.4,347.9,878.8,431.0
100,35,backpack,1163.0,354.5,1252.3,479.0
100,36,suitcase,1195.3,562.2,1279.4,691.0
100,37,person,788.4,217.7,826.9,295.1
101,0,person,497.1,283.8,545.7,489.5
101,1,person,668.5,209.2,702.9,332.6
101,2,person,185.5,279.2,299.1,555.0
101,3,person,571.3,321.8,690.5,574.6
101,4,person,1169.3,291.4,1270.5,611.8
101,5,person,780.7,293.7,853.6,556.6
101,7,person,1145.5,185.2,1208.5,520.0
101,8,person,705.4,300.1,787.2,564.1
101,10,handbag,816.5,317.8,886.4,424.2
101,11,person,308.3,238.5,379.4,386.4
101,14,person,426.3,230.6,518.5,485.5
101,15,person,962.9,259.8,1178.6,717.0
101,16,person,131.7,311.4,189.2,464.3
101,27,handbag,1191.7,596.5,1278.3,739.5
101,29,person,505.7,343.9,566.1,498.9
101,34,handbag,818.5,347.0,879.5,432.0
101,35,backpack,1163.6,354.2,1254.5,480.4
101,36,suitcase,1195.8,562.3,1279.5,690.9
101,37,person,789.0,217.7,828.3,295.8
102,0,person,496.8,286.4,542.5,489.1
102,1,person,668.3,210.2,704.1,332.4
102,2,person,190.1,282.1,299.5,555.6
102,3,person,570.4,322.3,689.8,575.3
102,4,person,1168.2,292.5,1270.4,612.7
102,5,person,781.4,294.3,854.5,557.2
102,7,person,1142.8,178.2,1204.2,511.4
102,8,person,707.9,299.7,788.8,564.7
102,10,handbag,816.5,316.4,887.3,423.7
102,11,person,307.5,238.9,379.1,387.2
102,14,person,430.5,232.5,522.5,485.0
102,15,person,963.1,260.4,1178.8,717.0
102,16,person,134.9,311.1,191.3,462.8
102,27,handbag,1191.8,599.1,1278.9,742.6
102,29,person,506.4,345.1,567.0,498.6
102,34,handbag,818.7,345.8,880.3,432.7
102,36,suitcase,1196.2,562.4,1279.7,690.7
102,37,person,789.6,217.7,829.7,296.5
103,0,person,496.5,289.0,539.3,488.8
103,1,person,669.4,212.3,705.9,332.5
103,2,person,192.5,283.9,299.9,556.3
103,3,person,570.2,323.2,689.2,576.0
103,4,person,1166.8,291.7,1271.7,614.8
103,5,person,781.5,294.8,854.7,557.5
103,7,person,1140.1,171.2,1199.9,502.7
103,8,person,707.9,298.7,788.7,564.4
103,10,handbag,816.5,315.0,888.2,423.2
103,11,person,307.2,239.2,379.4,387.9
103,14,person,434.1,232.0,527.2,484.4
103,15,person,963.4,260.9,1180.3,719.1
103,16,person,137.1,311.4,192.6,461.7
103,27,handbag,1191.9,601.6,1279.5,745.6
103,29,person,505.8,340.6,569.2,497.5
103,34,handbag,818.5,343.6,881.2,433.4
103,36,suitcase,1199.4,567.0,1279.9,695.4
103,37,person,790.2,217.6,831.0,297.3
104,0,person,496.3,291.6,536.1,488.4
104,1,person,670.7,213.8,706.9,331.9
104,2,person,194.1,285.2,300.8,557.6
104,3,person,567.5,322.4,688.5,577.0
104,4,person,1167.2,295.3,1271.9,617.0
104,5,person,781.5,296.0,854.0,557.8
104,7,person,1137.4,164.2,1195.5,494.1
104,8,person,708.0,299.4,788.1,563.5
104,10,handbag,816.5,313.5,889.2,422.7
104,11,person,306.6,239.4,379.7,388.7
104,14,person,436.5,232.1,530.4,484.5
104,15,person,963.5,260.9,1180.1,718.1
104,16,person,139.3,311.5,193.2,459.8
104,29,person,506.8,339.4,569.8,496.7
104,34,handbag,818.4,341.8,882.1,434.4
104,36,suitcase,1200.5,568.8,1280.4,696.6
104,37,person,790.8,217.6,832.4,298.0
104,38,backpack,437.6,273.7,502.5,366.9
105,0,person,496.0,294.1,532.9,488.0
105,1,person,670.6,215.3,705.8,331.3
105,2,person,193.7,285.6,300.9,557.5
105,3,person,568.1,322.7,690.1,578.0
105,4,person,1167.1,299.8,1270.1,618.0
105,5,person,780.8,297.3,853.5,558.6
105,8,person,709.9,301.3,788.6,564.5
105,10,handbag,816.5,312.1,890.1,422.2
105,11,person,306.4,239.0,380.8,390.2
105,14,person,436.9,234.7,530.2,485.2
105,15,person,963.3,260.8,1180.3,717.6
105,16,person,141.6,311.9,195.0,458.8
105,29,person,509.5,342.6,570.2,497.1
105,34,handbag,818.5,343.8,881.7,436.3
105,36,suitcase,1201.6,570.7,1280.8,697.8
105,37,person,791.4,217.6,833.7,298.7
105,38,backpack,436.9,275.6,500.0,364.4
106,0,person,495.7,296.7,529.7,487.7
106,1,person,671.5,216.5,705.3,331.2
106,2,person,193.8,285.8,301.2,555.7
106,3,person,569.8,324.4,690.5,578.3
106,4,person,1165.7,303.0,1267.9,619.8
106,5,person,780.2,298.0,853.2,559.3
106,8,person,709.8,302.8,789.2,567.0
106,10,handbag,816.5,310.7,891.1,421.7
106,11,person,307.0,240.1,381.6,391.1
106,14,person,436.0,233.2,530.3,485.1
106,15,person,963.1,261.1,1179.8,717.1
106,16,person,143.7,311.9,196.6,457.3
106,29,person,511.4,343.1,571.2,497.1
106,34,handbag,818.0,345.1,881.4,438.0
106,36,suitcase,1202.7,572.6,1281.3,699.1
106,37,person,792.0,217.5,835.1,299.4
106,38,backpack,436.9,276.0,498.7,363.3
107,1,person,672.3,217.7,704.9,331.1
107,2,person,195.3,286.0,302.9,554.7
107,3,person,569.3,324.8,690.6,578.3
107,4,person,1164.5,305.2,1267.3,622.0
107,5,person,780.2,298.7,853.6,560.6
107,8,person,707.9,303.1,789.0,568.6
107,10,handbag,816.5,309.2,892.0,421.2
107,11,person,307.0,241.4,382.1,392.3
107,14,person,436.7,231.4,530.5,485.0
107,15,person,963.0,261.9,1178.9,717.0
107,16,person,145.8,310.8,198.1,454.7
107,29,person,512.2,341.0,573.0,497.1
107,34,handbag,817.7,346.3,880.9,439.3
107,36,suitcase,1203.9,574.5,1281.7,700.3
107,37,person,792.6,217.5,836.5,300.2
107,38,backpack,438.3,275.0,500.7,364.1
108,1,person,673.1,218.9,704.4,331.0
108,2,person,195.8,285.3,304.3,552.9
108,3,person,568.1,325.1,690.8,579.2
108,4,person,1166.1,306.3,1267.3,621.8
108,5,person,780.0,299.5,853.2,561.5
108,8,person,706.8,302.9,788.5,567.2
108,10,handbag,816.5,307.8,892.9,420.7
108,11,person,306.8,243.5,381.3,392.9
108,14,person,437.4,230.5,531.5,486.0
108,15,person,963.6,263.2,1178.9,717.9
108,16,person,148.7,310.9,199.5,453.6
108,29,person,513.1,340.3,574.5,497.1
108,34,handbag,818.2,347.5,880.1,439.0
108,36,suitcase,1205.0,576.3,1282.2,701.5
108,37,person,793.2,217.5,837.8,300.9
108,38,backpack,439.9,273.4,504.7,364.8
109,1,person,674.0,220.2,703.9,330.9
109,2,person,195.4,284.1,306.7,553.0
109,3,person,568.9,326.9,689.7,580.2
109,4,person,1167.5,307.7,1267.5,621.9
109,5,person,779.6,300.0,853.0,563.1
109,8,person,705.7,302.0,789.5,567.3
109,10,handbag,816.5,306.4,893.9,420.2
109,11,person,306.8,244.6,381.7,393.7
109,14,person,439.5,231.9,531.6,487.2
109,15,person,962.7,263.5,1178.7,719.3
109,16,person,151.3,312.5,200.9,454.6
109,29,person,514.2,340.1,573.6,495.0
109,34,handbag,818.5,348.6,880.0,439.3
109,36,suitcase,1206.1,578.2,1282.6,702.7
109,37,person,793.8,217.5,839.2,301.6
109,38,backpack,442.6,275.9,507.2,365.9
110,1,person,674.8,221.4,703.5,330.8
110,2,person,197.0,283.5,309.1,552.0
110,3,person,571.1,327.3,689.2,580.2
110,4,person,1168.1,308.2,1267.9,623.9
110,5,person,780.6,301.2,852.4,563.3
110,8,person,702.9,300.6,789.2,567.5
110,10,handbag,813.3,341.5,880.6,441.0
110,11,person,306.6,246.3,381.3,394.5
110,14,person,441.7,235.3,531.1,488.5
110,15,person,963.0,264.4,1178.5,719.4
110,16,person,153.2,312.8,202.6,454.4
110,29,person,515.3,339.7,574.1,494.1
110,34,handbag,818.8,349.7,879.6,439.6
110,36,suitcase,1207.2,580.1,1283.1,703.9
110,37,person,794.4,217.4,840.5,302.3
110,38,backpack,444.7,276.7,509.4,366.8
111,1,person,675.6,222.6,703.0,330.8
111,2,person,200.6,282.9,310.8,548.4
111,3,person,572.5,328.1,687.2,580.4
111,4,person,1167.6,305.8,1269.7,626.2
111,5,person,780.1,301.9,852.4,565.1
111,8,person,700.3,300.5,788.7,568.0
111,10,handbag,812.6,341.2,881.0,441.8
111,11,person,306.0,247.1,380.6,395.2
111,14,person,443.6,237.0,532.1,489.6
111,15,person,963.3,264.7,1178.5,718.9
111,16,person,153.8,312.6,203.6,455.0
111,29,person,516.4,339.3,574.6,493.1
